total_pressure,total_enthalpy,heat_transfer_coef,Velocity,Temperature,predicted_h,x_position_m,Re_local,Nu_x,h_correlation
0.262343203,502882.5769,21.10554958,20,800,21.07117016,0.2,266666.6667,153.1624459,18.37949351
0.259426081,502901.4703,20.92384012,20,800,20.87258402,0.2025,270000,154.1167383,18.2656875
0.256515447,502919.8831,20.74675376,20,800,20.74212811,0.205,273333.3333,155.0651579,18.15396971
0.253614028,502937.8351,20.57410391,20,800,20.58530041,0.2075,276666.6667,156.007812,18.04427705
0.250723554,502955.3442,20.40571545,20,800,20.40099303,0.21,280000,156.9448042,17.93654906
0.247838904,502972.4286,20.24141004,20,800,20.26933689,0.2125,283333.3333,157.8762356,17.83072778
0.244951885,502989.1063,20.08100998,20,800,20.08011463,0.215,286666.6667,158.8022038,17.72675764
0.242066463,503005.3939,19.92436465,20,800,19.91863013,0.2175,290000,159.722804,17.62458527
0.239193976,503021.3049,19.77134943,20,800,19.76574996,0.22,293333.3333,160.6381285,17.52415947
0.236335645,503036.8524,19.62183317,20,800,19.60161842,0.2225,296666.6667,161.5482668,17.42543102
0.233480775,503052.0508,19.47567197,20,800,19.46503195,0.225,300000,162.4533062,17.32835266
0.230624946,503066.9137,19.33273221,20,800,19.20177748,0.2275,303333.3333,163.3533314,17.23287892
0.227771113,503081.4538,19.19289768,20,800,19.13540321,0.23,306666.6667,164.2484248,17.13896607
0.224923542,503095.6823,19.05606477,20,800,19.0855101,0.2325,310000,165.1386667,17.04657205
0.22208738,503109.6091,18.92213836,20,800,18.85015309,0.235,313333.3333,166.0241351,16.95565635
0.219261453,503123.2442,18.79101938,20,800,18.71561732,0.2375,316666.6667,166.9049059,16.86617997
0.216438807,503136.5982,18.66260079,20,800,18.64003889,0.24,320000,167.7810532,16.77810532
0.21361551,503149.6816,18.53678233,20,800,18.54582648,0.2425,323333.3333,168.6526489,16.69139618
0.210796314,503162.5034,18.41348223,20,800,18.3819236,0.245,326666.6667,169.5197634,16.60601764
0.207986742,503175.0713,18.29262791,20,800,18.29742443,0.2475,330000,170.3824649,16.52193599
0.205186447,503187.3931,18.17414224,20,800,18.16600108,0.25,333333.3333,171.2408203,16.43911875
0.20239127,503199.4771,18.05794429,20,800,18.05273649,0.2525,336666.6667,172.0948945,16.35753453
0.199599626,503211.331,17.94395853,20,800,17.94310935,0.255,340000,172.944751,16.27715304
0.196813017,503222.9622,17.83211572,20,800,17.83798974,0.2575,343333.3333,173.7904517,16.19794501
0.194032288,503234.3774,17.72235119,20,800,17.73595883,0.26,346666.6667,174.6320569,16.11988217
0.191259222,503245.5831,17.61460529,20,800,17.62565811,0.2625,350000,175.4696255,16.04293719
0.188494305,503256.5852,17.50881734,20,800,17.55930475,0.265,353333.3333,176.3032151,15.96708363
0.185734142,503267.3902,17.40492342,20,800,17.48227037,0.2675,356666.6667,177.1328819,15.89229594
0.182977834,503278.0044,17.30286745,20,800,17.33413167,0.27,360000,177.9586807,15.81854939
0.180232303,503288.4324,17.20260793,20,800,17.21604023,0.2725,363333.3333,178.7806651,15.74582005
0.177498844,503298.6786,17.10409718,20,800,17.12973344,0.275,366666.6667,179.5988875,15.67408473
0.174765976,503308.7496,17.00726444,20,800,17.04173972,0.2775,370000,180.4133991,15.60332101
0.172032192,503318.652,16.91205372,20,800,16.96585936,0.28,373333.3333,181.2242499,15.53350714
0.169314148,503328.3886,16.81844991,20,800,16.85425147,0.2825,376666.6667,182.0314889,15.46462207
0.166617123,503337.9615,16.72642349,20,800,16.76489892,0.285,380000,182.8351638,15.39664538
0.163921588,503347.3776,16.63589581,20,800,16.67824485,0.2875,383333.3333,183.6353216,15.32955728
0.161221333,503356.6433,16.5468104,20,800,16.60999662,0.29,386666.6667,184.4320078,15.26333858
0.158528616,503365.761,16.45915822,20,800,16.52933594,0.2925,390000,185.2252674,15.19797066
0.155851045,503374.7327,16.37291373,20,800,16.43251009,0.295,393333.3333,186.0151442,15.13343546
0.153169623,503383.563,16.2880238,20,800,16.30640385,0.2975,396666.6667,186.8016811,15.06971545
0.15047926,503392.2573,16.20444176,20,800,16.2771779,0.3,400000,187.5849201,15.00679361
0.147803069,503400.8177,16.12215564,20,800,16.21690804,0.3025,403333.3333,188.3649024,14.94465341
0.14514051,503409.2459,16.04114422,20,800,16.12708811,0.305,406666.6667,189.1416681,14.8832788
0.14248258,503417.5468,15.96134837,20,800,15.98384464,0.3075,410000,189.9152569,14.8226542
0.139822885,503425.7257,15.88272146,20,800,15.85869262,0.31,413333.3333,190.6857074,14.76276444
0.137167458,503433.7847,15.8052591,20,800,15.7928643,0.3125,416666.6667,191.4530574,14.70359481
0.134538181,503441.7228,15.72897294,20,800,15.7115566,0.315,420000,192.2173441,14.64513098
0.131920242,503449.5436,15.65380772,20,800,15.65098326,0.3175,423333.3333,192.9786039,14.58735903
0.129294002,503457.253,15.57969934,20,800,15.55618481,0.32,426666.6667,193.7368724,14.53026543
0.126683252,503464.8545,15.50663101,20,800,15.41201819,0.3225,430000,194.4921847,14.473837
0.124079716,503472.3542,15.43454427,20,800,15.42853101,0.325,433333.3333,195.2445751,14.41806093
0.121509447,503479.7298,15.36371457,20,800,15.36125575,0.3275,436666.6667,195.9940772,14.36292474
0.118882347,503486.9855,15.29407507,20,800,15.26991783,0.33,440000,196.740724,14.30841629
0.116174858,503494.1553,15.22519865,20,800,15.18028779,0.3325,443333.3333,197.4845479,14.25452376
0.113522117,503501.2404,15.15710316,20,800,15.15316377,0.335,446666.6667,198.2255807,14.20123563
0.11095518,503508.2329,15.08991164,20,800,15.09872111,0.3375,450000,198.9638536,14.1485407
0.108474785,503515.1276,15.02367486,20,800,15.03380738,0.34,453333.3333,199.6993971,14.09642803
0.106043739,503521.9277,14.95833252,20,800,14.97082868,0.3425,456666.6667,200.4322414,14.04488699
0.103636352,503528.6314,14.89392203,20,800,14.90602171,0.345,460000,201.1624159,13.9939072
0.101234383,503535.3024,14.82970317,20,800,14.82868021,0.3475,463333.3333,201.8899497,13.94347854
0.098838474,503541.8596,14.76666362,20,800,14.77654375,0.35,466666.6667,202.614871,13.89359116
0.096438443,503548.2797,14.70507536,20,800,14.71190782,0.3525,470000,203.337208,13.84423544
0.094026292,503554.6541,14.64383322,20,800,14.64637169,0.355,473333.3333,204.056988,13.795402
0.091614449,503560.9477,14.58336797,20,800,14.56066588,0.3575,476666.6667,204.7742379,13.74708171
0.089202939,503567.1619,14.5236692,20,800,14.52607879,0.36,480000,205.4889844,13.69926563
0.086799789,503573.2987,14.46471786,20,800,14.46945136,0.3625,483333.3333,206.2012534,13.65194505
0.084406655,503579.3597,14.40649699,20,800,14.41178792,0.365,486666.6667,206.9110704,13.60511148
0.082026137,503585.3466,14.34899228,20,800,14.327442,0.3675,490000,207.6184608,13.55875662
0.079659989,503591.2604,14.29219161,20,800,14.29336425,0.37,493333.3333,208.3234491,13.51287237
0.077309631,503597.1025,14.23608208,20,800,14.23670828,0.3725,496666.6667,209.0260597,13.46745083
0.074975928,503602.8742,14.18064999,20,800,14.17143717,0.375,500000,209.7263165,13.42248425
0.072659652,503608.5771,14.12588226,20,800,14.12817855,0.3775,503333.3333,210.4242429,13.37796511
0.070362199,503614.2123,14.07176647,20,800,14.06545103,0.38,506666.6667,211.1198621,13.33388603
0.068084341,503619.7812,14.01829018,20,800,14.02475928,0.3825,510000,211.8131969,13.2902398
0.065826786,503625.285,13.96544113,20,800,13.95292726,0.385,513333.3333,212.5042695,13.2470194
0.063590317,503630.7249,13.91320784,20,800,13.90860453,0.3875,516666.6667,213.193102,13.20421793
0.061375757,503636.1021,13.86157905,20,800,13.8580671,0.39,520000,213.879716,13.16182868
0.059183671,503641.4178,13.81054305,20,800,13.80206362,0.3925,523333.3333,214.5641329,13.11984507
0.057014562,503646.6732,13.76008858,20,800,13.76469915,0.395,526666.6667,215.2463735,13.07826067
0.054869565,503651.8693,13.71020593,20,800,13.71277134,0.3975,530000,215.9264585,13.03706919
0.052749701,503657.0072,13.66088526,20,800,13.67039137,0.4,533333.3333,216.6044082,12.99626449
0.050655061,503662.0878,13.61211535,20,800,13.61068903,0.4025,536666.6667,217.2802427,12.95584056
0.048586175,503667.1125,13.56388585,20,800,13.55815763,0.405,540000,217.9539815,12.91579149
0.046544707,503672.082,13.51618842,20,800,13.51715555,0.4075,543333.3333,218.625644,12.87611155
0.044531718,503676.9973,13.46901384,20,800,13.46906069,0.41,546666.6667,219.2952494,12.83679509
0.042547279,503681.8594,13.42235125,20,800,13.41778163,0.4125,550000,219.9628164,12.79783659
0.04059201,503686.6694,13.37619082,20,800,13.38130316,0.415,553333.3333,220.6283635,12.75923066
0.03866782,503691.4282,13.33052495,20,800,13.31569936,0.4175,556666.6667,221.291909,12.72097201
0.036776621,503696.1366,13.28534597,20,800,13.27239842,0.42,560000,221.9534707,12.68305547
0.034919078,503700.7954,13.240645,20,800,13.24071123,0.4225,563333.3333,222.6130664,12.64547596
0.033096138,503705.4055,13.19641291,20,800,13.19645185,0.425,566666.6667,223.2707135,12.60822853
0.031309271,503709.9679,13.15264131,20,800,13.15093473,0.4275,570000,223.9264292,12.57130831
0.02956054,503714.4833,13.1093224,20,800,13.10849492,0.43,573333.3333,224.5802304,12.53471053
0.027851627,503718.9526,13.06644842,20,800,13.06315405,0.4325,576666.6667,225.2321338,12.49843054
0.026184306,503723.3766,13.02401175,20,800,13.02383859,0.435,580000,225.8821557,12.46246376
0.024560771,503727.7559,12.98200502,20,800,12.69384181,0.4375,583333.3333,226.5303124,12.42680571
0.022983057,503732.0915,12.94042075,20,800,12.59950606,0.44,586666.6667,227.1766199,12.391452
0.021453727,503736.3841,12.8992513,20,800,12.88360099,0.4425,590000,227.8210939,12.35639831
0.019975361,503740.6345,12.85848899,20,800,12.84781169,0.445,593333.3333,228.4637499,12.32164044
0.018551134,503744.8434,12.81812657,20,800,12.80335969,0.4475,596666.6667,229.1046032,12.28717425
0.01718453,503749.0116,12.77815689,20,800,12.77541201,0.45,600000,229.7436689,12.25299567
0.015879234,503753.1398,12.7385725,20,800,12.74097926,0.4525,603333.3333,230.3809618,12.21910074
0.014639386,503757.2288,12.69936576,20,800,12.68836581,0.455,606666.6667,231.0164967,12.18548554
0.013469808,503761.2795,12.66052981,20,800,12.62908545,0.4575,610000,231.650288,12.15214626
0.012376297,503765.2924,12.62205739,20,800,12.61489923,0.46,613333.3333,232.28235,12.11907913
0.011364649,503769.2684,12.58394209,20,800,12.58368879,0.4625,616666.6667,232.9126967,12.08628048
0.010441993,503773.2086,12.54617063,20,800,12.54675008,0.465,620000,233.5413421,12.05374669
0.009613652,503777.1137,12.50873946,20,800,12.49251747,0.4675,623333.3333,234.1682999,12.02147422
0.008900995,503780.9834,12.47164923,20,800,12.46686831,0.47,626666.6667,234.7935835,11.98945958
0.008294986,503784.8229,12.43484956,20,800,12.43523759,0.4725,630000,235.4172064,11.95769937
0.00781993,503788.6256,12.3984064,20,800,12.38579088,0.475,633333.3333,236.0391816,11.92619023
0.00752075,503792.3991,12.36223916,20,800,12.34756851,0.4775,636666.6667,236.6595221,11.89492886
0.007232855,503796.1638,12.32616931,20,800,12.32194521,0.48,640000,237.2782409,11.86391204
0.007457023,503799.8196,12.29113667,20,800,12.29956372,0.4825,643333.3333,237.8953505,11.83313661
0.007658172,503803.644,12.25449715,20,800,12.28390408,0.485,646666.6667,238.5108634,11.80259943
0.006838182,503807.1235,12.2211593,20,800,12.24395905,0.4875,650000,239.124792,11.77229745
0.013080313,503810.8594,12.18535086,20,800,12.32030054,0.49,653333.3333,239.7371484,11.74222768
0.001191828,503814.8375,12.14726103,20,800,12.17237857,0.4925,656666.6667,240.3479447,11.71238715
0.02372832,503817.3893,12.12280585,20,800,12.21195105,0.495,660000,240.9571927,11.68277298
-0.000723312,503821.3945,12.0843819,20,800,12.17237857,0.4975,663333.3333,241.5649041,11.65338231
-0.066459016,503824.5209,12.05440867,20,800,14.08573701,0.5,666666.6667,242.1710905,11.62421235
235.1595482,249789.4993,1443.864904,25,1000,1356.560267,0,0,0,#DIV/0!
44.61266495,557732.9507,1021.245087,25,1000,968.1169627,0.0025,4166.666667,19.14530574,183.7949351
2.979768899,635180.7554,489.0621221,25,1000,411.6916254,0.005,8333.333333,27.07555103,129.9626449
2.601034692,652105.3416,372.7719251,25,1000,360.6489575,0.0075,12500,33.16064226,106.1140552
2.63924164,660724.9659,313.5490989,25,1000,322.8514788,0.01,16666.66667,38.29061148,91.89746754
2.083091826,666477.3655,274.0267127,25,1000,268.4381624,0.0125,20833.33333,42.81020508,82.19559375
1.761534409,670719.3788,244.8818112,25,1000,241.0729118,0.015,25000,46.89623003,75.03396804
1.549401012,674038.6575,222.0767457,25,1000,221.6792202,0.0175,29166.66667,50.65371776,69.46795578
1.392447034,676742.5924,203.49949,25,1000,196.4893987,0.02,33333.33333,54.15110206,64.98132247
1.2739397,679008.8941,187.9290386,25,1000,185.6941707,0.0225,37500,57.43591721,61.26497836
1.180509414,680949.3608,174.5972595,25,1000,169.522154,0.025,41666.66667,60.54277263,58.12106173
1.105107884,682638.8779,162.9896404,25,1000,163.6109183,0.0275,45833.33333,63.49779563,55.416258
1.042777004,684129.7486,152.746824,25,1000,149.8972957,0.03,50000,66.32128453,53.05702762
0.990316723,685459.8315,143.6086985,25,1000,142.3120323,0.0325,54166.66667,69.02938152,50.97554328
0.94540659,686657.3347,135.3814574,25,1000,136.1580045,0.035,58333.33333,71.63517464,49.12126261
0.906541822,687743.7685,127.9173126,25,1000,130.4726972,0.0375,62500,74.14945028,47.45564818
0.872612239,688735.8603,121.1013387,25,1000,121.5535065,0.04,66666.66667,76.58122295,45.94873377
0.842656091,689646.8718,114.8424207,25,1000,115.3460483,0.0425,70833.33333,78.93811779,44.57681946
0.815987292,690487.4791,109.0672086,25,1000,107.7705179,0.045,75000,81.22665309,43.32088165
0.792030634,691266.3999,103.7158067,25,1000,102.8629471,0.0475,79166.66667,83.45245295,42.16544991
0.770379056,691990.8376,98.73872554,25,1000,98.65278706,0.05,83333.33333,85.62041016,41.09779688
0.750759182,692666.7929,94.09473621,25,1000,93.570276,0.0525,87500,87.73481275,40.10734297
0.732869724,693299.3206,89.7491114,25,1000,89.51143189,0.055,91666.66667,89.79944376,39.18521182
0.716435752,693892.7269,85.67226346,25,1000,85.01886007,0.0575,95833.33333,91.81766078,38.3238932
0.701251103,694450.7095,81.83878969,25,1000,81.76996221,0.06,100000,93.79246005,37.51698402
0.687190631,694976.456,78.22678798,25,1000,78.51603259,0.0625,104166.6667,95.72652869,36.75898702
0.674107256,695472.7344,74.81724229,25,1000,71.84893708,0.065,108333.3333,97.62228755,36.04515233
0.661844071,695941.9703,71.59348665,25,1000,71.56450774,0.0675,112500,99.48192679,35.37135175
0.650272012,696386.3027,68.54082649,25,1000,68.42390566,0.07,116666.6667,101.3074355,34.73397789
0.639314788,696807.6218,65.64627446,25,1000,65.56399906,0.0725,120833.3333,103.1006267,34.12986263
0.628872167,697207.6071,62.89829214,25,1000,62.37009661,0.075,125000,104.8631582,33.55621063
0.618838375,697587.7526,60.28661441,25,1000,59.83399406,0.0775,129166.6667,106.596551,33.01054483
0.609105084,697949.4144,57.80192565,25,1000,57.56201386,0.08,133333.3333,108.3022041,32.49066124
0.599528639,698293.8195,55.4357957,25,1000,55.34522485,0.0825,137500,109.9814082,31.99459148
0.59058805,698621.9544,53.1814453,25,1000,53.40610051,0.085,141666.6667,111.6353568,31.52057132
0.582596826,698935.156,51.02969126,25,1000,50.82504424,0.0875,145833.3333,113.2651562,31.06701428
0.574705584,699221.7552,49.06070131,25,1000,49.26808454,0.09,150000,114.8718344,30.63248918
0.566657462,699477.8432,47.30133058,25,1000,47.31553828,0.0925,154166.6667,116.4563484,30.2157012
0.559027806,699708.203,45.71871792,25,1000,45.65405388,0.095,158333.3333,118.0195908,29.81547557
0.551976147,699916.8007,44.28561517,25,1000,44.31325145,0.0975,162500,119.562396,29.43074363
0.545384664,700106.8529,42.97992324,25,1000,43.05330337,0.1,166666.6667,121.0855453,29.06053086
0.539143968,700280.9638,41.78375235,25,1000,41.48972892,0.1025,170833.3333,122.5897712,28.70394643
0.533169095,700441.2556,40.68252066,25,1000,40.62294811,0.105,175000,124.0757621,28.36017419
0.527399523,700589.4734,39.66423905,25,1000,39.63950418,0.1075,179166.6667,125.5441654,28.02846483
0.521821364,700727.0666,38.71895222,25,1000,38.67575779,0.11,183333.3333,126.9955913,27.708129
0.516394794,700855.2509,37.8383075,25,1000,37.79786776,0.1125,187500,128.4306152,27.39853125
0.511133811,700975.052,37.01525394,25,1000,36.96380768,0.115,191666.6667,129.8497811,27.09908476
0.505943322,701087.3475,36.24376497,25,1000,36.06927188,0.1175,195833.3333,131.2536034,26.80924664
0.500800675,701192.8954,35.51863434,25,1000,35.54129351,0.12,200000,132.6425691,26.52851381
0.495793299,701292.3465,34.83539289,25,1000,34.66208523,0.1225,204166.6667,134.0171402,26.2564193
0.490903361,701386.2634,34.19017647,25,1000,34.1357031,0.125,208333.3333,135.3777552,25.99252899
0.486049474,701475.1404,33.57958335,25,1000,33.44843417,0.1275,212500,136.7248307,25.73643871
0.481194879,701559.4158,33.00059734,25,1000,33.04447246,0.13,216666.6667,138.058763,25.48777164
0.476394908,701639.4761,32.45056344,25,1000,32.30683078,0.1325,220833.3333,139.3799296,25.24617593
0.471659879,701715.6599,31.92716474,25,1000,31.94393498,0.135,225000,140.6886901,25.01132268
0.466994892,701788.2682,31.4283353,25,1000,31.32236414,0.1375,229166.6667,141.9853874,24.78290399
0.462393538,701857.5716,30.95221355,25,1000,30.94419603,0.14,233333.3333,143.2703493,24.5606313
0.457838143,701923.8139,30.49712205,25,1000,30.41556732,0.1425,237500,144.5438885,24.34423386
0.453323433,701987.2145,30.0615542,25,1000,29.9754993,0.145,241666.6667,145.8063045,24.1334573
0.448848591,702047.9707,29.64415301,25,1000,29.58550878,0.1475,245833.3333,147.0578838,23.92806244
0.444404787,702106.2618,29.24368542,25,1000,29.30621272,0.15,250000,148.2989006,23.72782409
0.439988346,702162.251,28.85903191,25,1000,28.97468301,0.1525,254166.6667,149.5296179,23.53253004
0.435603687,702216.0856,28.48918363,25,1000,28.53990719,0.155,258333.3333,150.7502881,23.3419801
0.431254017,702267.8991,28.13322348,25,1000,28.15494708,0.1575,262500,151.9611533,23.15598526
0.426931896,702317.8146,27.79030191,25,1000,27.78449951,0.16,266666.6667,153.1624459,22.97436689
0.422627754,702365.9463,27.45963206,25,1000,27.4547418,0.1625,270833.3333,154.3543895,22.79695599
0.418341867,702412.399,27.14049744,25,1000,27.1283239,0.165,275000,155.5371991,22.62359259
0.414080742,702457.2672,26.83225058,25,1000,26.83280674,0.1675,279166.6667,156.7110814,22.45412509
0.409847024,702500.638,26.53429512,25,1000,26.48349226,0.17,283333.3333,157.8762356,22.28840973
0.405633381,702542.5925,26.2460691,25,1000,26.21038565,0.1725,287500,159.0328535,22.12631005
0.401433636,702583.2071,25.967046,25,1000,25.96492151,0.175,291666.6667,160.1811201,21.96769647
0.397246367,702622.5525,25.6967414,25,1000,25.66354359,0.1775,295833.3333,161.3212136,21.81244578
0.39307633,702660.6931,25.43471577,25,1000,25.40338828,0.18,300000,162.4533062,21.66044082
0.388928007,702697.6879,25.18056469,25,1000,25.09144769,0.1825,304166.6667,163.5775639,21.51157005
0.384796411,702733.593,24.93390003,25,1000,24.89637978,0.185,308333.3333,164.6941473,21.36572722
0.380673452,702768.4619,24.69435129,25,1000,24.65961002,0.1875,312500,165.8032113,21.22281105
0.376561556,702802.344,24.46158266,25,1000,24.48997178,0.19,316666.6667,166.9049059,21.08272496
0.372467073,702835.2841,24.23528863,25,1000,24.08114731,0.1925,320833.3333,167.999376,20.94537675
0.368389961,702867.3245,24.01517761,25,1000,23.96252453,0.195,325000,169.086762,20.8106784
0.364324916,702898.5054,23.80097074,25,1000,23.76376313,0.1975,329166.6667,170.1671996,20.67854577
0.360268008,702928.865,23.59240422,25,1000,23.60735339,0.2,333333.3333,171.2408203,20.54889844
0.35621952,702958.4394,23.38923227,25,1000,23.37563279,0.2025,337500,172.3077516,20.42165945
0.352182495,702987.2617,23.19122884,25,1000,23.17602825,0.205,341666.6667,173.368117,20.29675517
0.348161957,703015.3625,22.99818659,25,1000,22.97752843,0.2075,345833.3333,174.4220363,20.17411504
0.344158715,703042.7703,22.80990729,25,1000,22.72800193,0.21,350000,175.4696255,20.05367148
0.340163492,703069.5135,22.62618988,25,1000,22.59253517,0.2125,354166.6667,176.5109974,19.93535971
0.336166633,703095.6204,22.44683893,25,1000,22.42597425,0.215,358333.3333,177.5462614,19.81911755
0.332175547,703121.1164,22.27168813,25,1000,22.24784787,0.2175,362500,178.5755237,19.70488537
0.328204693,703146.0229,22.10059461,25,1000,22.03574928,0.22,366666.6667,179.5988875,19.59260591
0.324254223,703170.3608,21.93340987,25,1000,21.92195606,0.2225,370833.3333,180.6164531,19.48222415
0.320309893,703194.1524,21.76997512,25,1000,21.75428034,0.225,375000,181.6283179,19.37368724
0.316366042,703217.4191,21.61014236,25,1000,21.60764166,0.2275,379166.6667,182.6345767,19.26694435
0.312426028,703240.1804,21.45378109,25,1000,21.4418221,0.23,383333.3333,183.6353216,19.1619466
0.308496314,703262.4539,21.30077539,25,1000,21.2826652,0.2325,387500,184.6306422,19.05864694
0.304584452,703284.2554,21.15101825,25,1000,21.14098756,0.235,391666.6667,185.620626,18.9570001
0.300687884,703305.6005,21.00439813,25,1000,20.97902962,0.2375,395833.3333,186.6053577,18.85696246
0.296796241,703326.5058,20.86079572,25,1000,20.85645663,0.24,400000,187.5849201,18.75849201
0.292904524,703346.9875,20.72010051,25,1000,20.69054231,0.2425,404166.6667,188.5593938,18.66154825
0.289019937,703367.0598,20.58222072,25,1000,20.57327609,0.245,408333.3333,189.5288572,18.56609213
0.285150034,703386.7348,20.44707399,25,1000,20.41927785,0.2475,412500,190.4933869,18.472086
0.281293904,703406.0249,20.31457367,25,1000,20.29663817,0.25,416666.6667,191.4530574,18.37949351
0.277445708,703424.9428,20.18462991,25,1000,20.14418822,0.2525,420833.3333,192.4079414,18.28827958
0.273603403,703443.5008,20.05715826,25,1000,20.01782898,0.255,425000,193.3581098,18.19841034
0.269768719,703461.7102,19.93208155,25,1000,19.91943645,0.2575,429166.6667,194.3036319,18.10985307
0.265942855,703479.5818,19.80932713,25,1000,19.81170767,0.26,433333.3333,195.2445751,18.02257616
0.262128814,703497.1254,19.68882888,25,1000,19.70342244,0.2625,437500,196.1810053,17.93654906
0.258326843,703514.3504,19.57052003,25,1000,19.59336644,0.265,441666.6667,197.1129868,17.8517422
0.254531402,703531.2672,19.45432758,25,1000,19.51224513,0.2675,445833.3333,198.0405825,17.76812702
0.250742176,703547.8853,19.34018831,25,1000,19.37641488,0.27,450000,198.9638536,17.68567587
0.246969437,703564.212,19.22805769,25,1000,19.26059037,0.2725,454166.6667,199.8828601,17.60436199
0.243213201,703580.2543,19.11787946,25,1000,19.21546966,0.275,458333.3333,200.7976606,17.52415947
0.239456617,703596.023,19.00957509,25,1000,19.02784498,0.2775,462500,201.7083122,17.44504322
0.235700293,703611.5274,18.90308767,25,1000,18.92456404,0.28,466666.6667,202.614871,17.36698895
0.231968765,703626.7719,18.7983972,25,1000,18.77604546,0.2825,470833.3333,203.5173916,17.28997309
0.228265516,703641.761,18.69546354,25,1000,18.73889537,0.285,475000,204.4159275,17.21397284
0.22456275,703656.505,18.59420338,25,1000,18.61989287,0.2875,479166.6667,205.310531,17.13896607
0.220855727,703671.0134,18.49456055,25,1000,18.53072181,0.29,483333.3333,206.2012534,17.06493131
0.217164629,703685.2896,18.39652095,25,1000,18.49079835,0.2925,487500,207.0881446,16.99184776
0.213494626,703699.3376,18.30005267,25,1000,18.30939668,0.295,491666.6667,207.9712537,16.91969521
0.209819344,703713.1646,18.2050974,25,1000,18.24511443,0.2975,495833.3333,208.8506286,16.84845408
0.206134033,703726.7785,18.11160681,25,1000,18.11536314,0.3,500000,209.7263165,16.77810532
0.202468286,703740.1829,18.01956279,25,1000,18.02692993,0.3025,504166.6667,210.5983631,16.70863046
0.19882065,703753.3811,17.9289383,25,1000,17.93378833,0.305,508333.3333,211.4668137,16.64001157
0.195181442,703766.3798,17.83967589,25,1000,17.81810023,0.3075,512500,212.3317122,16.5722312
0.191541099,703779.1872,17.75172288,25,1000,17.74062293,0.31,516666.6667,213.193102,16.50527241
0.187902635,703791.8075,17.66506485,25,1000,17.6252437,0.3125,520833.3333,214.0510254,16.43911875
0.184299786,703804.2396,17.57971524,25,1000,17.55733928,0.315,525000,214.9055239,16.3737542
0.180715773,703816.4878,17.49562394,25,1000,17.48278803,0.3175,529166.6667,215.7566382,16.3091632
0.177119184,703828.5608,17.41272058,25,1000,17.39315151,0.32,533333.3333,216.6044082,16.24533062
0.173538132,703840.4649,17.33097642,25,1000,17.32104716,0.3225,537500,217.4488731,16.18224172
0.169964487,703852.209,17.25033702,25,1000,17.22781764,0.325,541666.6667,218.2900711,16.11988217
0.166449521,703863.7715,17.17099074,25,1000,17.13810428,0.3275,545833.3333,219.1280399,16.05823804
0.162891857,703875.1534,17.09290895,25,1000,17.06555743,0.33,550000,219.9628164,15.99729574
0.159197299,703886.3904,17.01577595,25,1000,17.00487453,0.3325,554166.6667,220.7944368,15.93704206
0.155535666,703897.4916,16.93955321,25,1000,16.92894216,0.335,558333.3333,221.6229367,15.87746412
0.151998024,703908.4457,16.86436271,25,1000,16.83486882,0.3375,562500,222.4483508,15.81854939
0.148583693,703919.2415,16.79028203,25,1000,16.77792703,0.34,566666.6667,223.2707135,15.76028566
0.145242061,703929.8869,16.71722116,25,1000,16.71011523,0.3425,570833.3333,224.0900584,15.70266102
0.141936574,703940.3816,16.64519517,25,1000,16.64592557,0.345,575000,224.9064183,15.64566388
0.138646792,703950.8084,16.5735148,25,1000,16.56578945,0.3475,579166.6667,225.7198257,15.58928293
0.135367934,703961.0778,16.50298503,25,1000,16.50797108,0.35,583333.3333,226.5303124,15.53350714
0.132082868,703971.1538,16.43390794,25,1000,16.43667359,0.3525,587500,227.3379097,15.47832577
0.128784423,703981.1406,16.36536277,25,1000,16.36135578,0.355,591666.6667,228.1426482,15.42372833
0.125490387,703990.9999,16.29769412,25,1000,16.28721191,0.3575,595833.3333,228.944558,15.36970459
0.122195976,704000.7348,16.2308824,25,1000,16.22631906,0.36,600000,229.7436689,15.31624459
0.118909447,704010.3487,16.16490426,25,1000,16.16171981,0.3625,604166.6667,230.5400098,15.26333858
0.115635947,704019.8444,16.09974216,25,1000,16.09532333,0.365,608333.3333,231.3336094,15.21097706
0.112380824,704029.2237,16.03538126,25,1000,16.02848019,0.3675,612500,232.1244958,15.15915075
0.109146905,704038.4887,15.9718075,25,1000,15.97766489,0.37,616666.6667,232.9126967,15.1078506
0.105934225,704047.6415,15.90900515,25,1000,15.90592331,0.3725,620833.3333,233.6982393,15.05706776
0.102743069,704056.6845,15.84695799,25,1000,15.84637975,0.375,625000,234.4811501,15.00679361
0.099575015,704065.6199,15.78565182,25,1000,15.78141435,0.3775,629166.6667,235.2614556,14.9570197
0.096432941,704074.4496,15.72507365,25,1000,15.72035094,0.38,633333.3333,236.0391816,14.90773778
0.093318027,704083.1755,15.66520929,25,1000,15.65585508,0.3825,637500,236.8143534,14.85893982
0.090230725,704091.7997,15.60604425,25,1000,15.59496536,0.385,641666.6667,237.5869961,14.81061794
0.087172458,704100.3242,15.54756651,25,1000,15.53899557,0.3875,645833.3333,238.3571342,14.76276444
0.084145225,704108.7506,15.48976477,25,1000,15.45500837,0.39,650000,239.124792,14.71537182
0.081149604,704117.0808,15.43262495,25,1000,15.41628065,0.3925,654166.6667,239.8899933,14.66843271
